City,Suburb,Date,Sales,Median Price,suburb_number
CHARLES STURT,HENLEY BEACH,2020-06-30,,935000.0,502202.0
CHARLES STURT,HENLEY BEACH SOUTH,2020-06-30,,837500.0,502203.0
CHARLES STURT,HINDMARSH,2020-06-30,,,500703.0
CHARLES STURT,KIDMAN PARK,2020-06-30,,627500.0,502502.0
CHARLES STURT,KILKENNY,2020-06-30,,515500.0,500903.0
CHARLES STURT,OVINGHAM,2020-06-30,,702000.0,508202.0
CHARLES STURT,PENNINGTON,2020-06-30,,478250.0,501303.0
CHARLES STURT,RENOWN PARK,2020-06-30,,497500.0,500805.0
CHARLES STURT,RIDLEYTON,2020-06-30,,560000.0,500806.0
CHARLES STURT,ROSEWATER,2020-06-30,,481750.0,501304.0
CHARLES STURT,ROYAL PARK,2020-06-30,,450000.0,501406.0
CHARLES STURT,SEATON,2020-06-30,,540000.0,502302.0
CHARLES STURT,SEMAPHORE PARK,2020-06-30,,550000.0,501903.0
CHARLES STURT,ST CLAIR,2020-06-30,,460000.0,501105.0
CHARLES STURT,TENNYSON,2020-06-30,,975000.0,502204.0
CHARLES STURT,WELLAND,2020-06-30,,,500704.0
CHARLES STURT,WEST BEACH,2020-06-30,,932500.0,502403.0
CHARLES STURT,WEST CROYDON,2020-06-30,,579250.0,500807.0
CHARLES STURT,WEST HINDMARSH,2020-06-30,,505000.0,500705.0
CHARLES STURT,WEST LAKES,2020-06-30,,814000.0,502101.0
CHARLES STURT,WEST LAKES SHORE,2020-06-30,,660000.0,502001.0
CHARLES STURT,WOODVILLE,2020-06-30,,695000.0,501101.0
CHARLES STURT,WOODVILLE NORTH,2020-06-30,,431000.0,501204.0
CHARLES STURT,WOODVILLE PARK,2020-06-30,,810000.0,501102.0
CHARLES STURT,WOODVILLE SOUTH,2020-06-30,,550000.0,501103.0
CHARLES STURT,WOODVILLE WEST,2020-06-30,,595000.0,501104.0
GAWLER,BIBARINGA,2020-06-30,,,511801.0
GAWLER,EVANSTON,2020-06-30,,287000.0,511601.0
GAWLER,EVANSTON GARDENS,2020-06-30,,340000.0,511602.0
GAWLER,EVANSTON PARK,2020-06-30,,341500.0,511603.0
GAWLER,EVANSTON SOUTH,2020-06-30,,424000.0,511604.0
GAWLER,GAWLER,2020-06-30,,,511803.0
GAWLER,GAWLER EAST,2020-06-30,,347500.0,511805.0
GAWLER,GAWLER SOUTH,2020-06-30,,380000.0,511807.0
GAWLER,GAWLER WEST,2020-06-30,,323750.0,511808.0
GAWLER,HILLIER,2020-06-30,,,511605.0
GAWLER,KUDLA,2020-06-30,,,511501.0
GAWLER,REID,2020-06-30,,380000.0,511816.0
GAWLER,ULEYBURY,2020-06-30,,,511410.0
GAWLER,WILLASTON,2020-06-30,,345000.0,511813.0
HOLDFAST BAY,BRIGHTON,2020-06-30,,645000.0,504801.0
HOLDFAST BAY,GLENELG,2020-06-30,,775000.0,504501.0
HOLDFAST BAY,GLENELG EAST,2020-06-30,,940000.0,504502.0
HOLDFAST BAY,GLENELG NORTH,2020-06-30,,750000.0,504503.0
HOLDFAST BAY,GLENELG SOUTH,2020-06-30,,1280000.0,504504.0
HOLDFAST BAY,HOVE,2020-06-30,,1002500.0,504803.0
HOLDFAST BAY,KINGSTON PARK,2020-06-30,,975000.0,504901.0
HOLDFAST BAY,NORTH BRIGHTON,2020-06-30,,650000.0,504804.0
HOLDFAST BAY,SEACLIFF,2020-06-30,,840000.0,504903.0
HOLDFAST BAY,SEACLIFF PARK,2020-06-30,,771622.0,504904.0
HOLDFAST BAY,SOMERTON PARK,2020-06-30,,989500.0,504402.0
HOLDFAST BAY,SOUTH BRIGHTON,2020-06-30,,650000.0,504805.0
MARION,ASCOT PARK,2020-06-30,,548000.0,504301.0
MARION,BEDFORD PARK,2020-06-30,,447000.0,504201.0
MARION,CLOVELLY PARK,2020-06-30,,515000.0,504202.0
MARION,DARLINGTON,2020-06-30,,900000.0,504701.0
MARION,DOVER GARDENS,2020-06-30,,480000.0,504802.0
MARION,EDWARDSTOWN,2020-06-30,,511000.0,503902.0
MARION,GLANDORE,2020-06-30,,732500.0,503701.0
MARION,GLENGOWRIE,2020-06-30,,720000.0,504401.0
MARION,HALLETT COVE,2020-06-30,,487750.0,515801.0
MARION,LONSDALE,2020-06-30,,,516001.0
MARION,MARINO,2020-06-30,,692500.0,504902.0
MARION,MARION,2020-06-30,,560000.0,504302.0
MARION,MITCHELL PARK,2020-06-30,,472388.5,504303.0
MARION,MORPHETTVILLE,2020-06-30,,575000.0,504304.0
MARION,O'HALLORAN HILL,2020-06-30,,397500.0,515802.0
MARION,OAKLANDS PARK,2020-06-30,,511000.0,504601.0
MARION,PARK HOLME,2020-06-30,,495000.0,504305.0
MARION,PLYMPTON PARK,2020-06-30,,584000.0,503803.0
MARION,SEACOMBE GARDENS,2020-06-30,,462500.0,504702.0
MARION,SEACOMBE HEIGHTS,2020-06-30,,490000.0,504703.0
MARION,SEAVIEW DOWNS,2020-06-30,,460250.0,504905.0
MARION,SHEIDOW PARK,2020-06-30,,418500.0,515803.0
MARION,SOUTH PLYMPTON,2020-06-30,,548000.0,503804.0
MARION,STURT,2020-06-30,,450000.0,504704.0
MARION,TONSLEY,2020-06-30,,,504205.0
MARION,TROTT PARK,2020-06-30,,513000.0,515804.0
MARION,WARRADALE,2020-06-30,,635000.0,504602.0
MITCHAM,BELLEVUE HEIGHTS,2020-06-30,,644000.0,505001.0
MITCHAM,BLACKWOOD,2020-06-30,,750000.0,505101.0
MITCHAM,BROWN HILL CREEK,2020-06-30,,,506201.0
MITCHAM,CLAPHAM,2020-06-30,,641500.0,506202.0
MITCHAM,CLARENCE GARDENS,2020-06-30,,655000.0,503901.0
MITCHAM,COLONEL LIGHT GARDENS,2020-06-30,,900000.0,504101.0
MITCHAM,COROMANDEL VALLEY,2020-06-30,,505000.0,505102.0
MITCHAM,CRAIGBURN FARM,2020-06-30,,710000.0,505104.0
MITCHAM,CUMBERLAND PARK,2020-06-30,,740000.0,504102.0
MITCHAM,DAW PARK,2020-06-30,,680000.0,504103.0
MITCHAM,EDEN HILLS,2020-06-30,,543000.0,505003.0
MITCHAM,GLENALTA,2020-06-30,,510000.0,505202.0
MITCHAM,HAWTHORN,2020-06-30,,1215000.0,506203.0
MITCHAM,HAWTHORNDENE,2020-06-30,,503750.0,505103.0
MITCHAM,KINGSWOOD,2020-06-30,,1150000.0,506204.0
MITCHAM,LOWER MITCHAM,2020-06-30,,775250.0,506205.0
MITCHAM,LYNTON,2020-06-30,,578500.0,506206.0
MITCHAM,MELROSE PARK,2020-06-30,,513750.0,503903.0
MITCHAM,MITCHAM,2020-06-30,,974250.0,506207.0
MITCHAM,NETHERBY,2020-06-30,,1295000.0,506208.0
MITCHAM,PANORAMA,2020-06-30,,601000.0,504104.0
MITCHAM,PASADENA,2020-06-30,,565050.0,504203.0
MITCHAM,SPRINGFIELD,2020-06-30,,1525000.0,506209.0
MITCHAM,ST MARYS,2020-06-30,,409000.0,504204.0
MITCHAM,TORRENS PARK,2020-06-30,,758000.0,506210.0
MITCHAM,URRBRAE,2020-06-30,,1152500.0,506406.0
MITCHAM,WESTBOURNE PARK,2020-06-30,,1040000.0,504105.0
NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,2020-06-30,,1487500.0,506901.0
NORWOOD PAYNEHAM & ST PETERS,EVANDALE,2020-06-30,,725000.0,506902.0
NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,2020-06-30,,576000.0,507001.0
NORWOOD PAYNEHAM & ST PETERS,FIRLE,2020-06-30,,595000.0,507002.0
NORWOOD PAYNEHAM & ST PETERS,GLYNDE,2020-06-30,,680000.0,507003.0
NORWOOD PAYNEHAM & ST PETERS,HACKNEY,2020-06-30,,831000.0,506903.0
NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,2020-06-30,,,506801.0
NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2020-06-30,,1170000.0,507004.0
NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,2020-06-30,,640000.0,506802.0
NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,2020-06-30,,,506702.0
NORWOOD PAYNEHAM & ST PETERS,MARDEN,2020-06-30,,885000.0,507005.0
NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,2020-06-30,,940000.0,506806.0
NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,2020-06-30,,920000.0,506904.0
NORWOOD PAYNEHAM & ST PETERS,NORWOOD,2020-06-30,,1496700.0,506703.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,2020-06-30,,649000.0,507006.0
NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,2020-06-30,,827500.0,507007.0
NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,2020-06-30,,1440000.0,507008.0
NORWOOD PAYNEHAM & ST PETERS,ST MORRIS,2020-06-30,,641000.0,506807.0
NORWOOD PAYNEHAM & ST PETERS,ST PETERS,2020-06-30,,2010000.0,506906.0
NORWOOD PAYNEHAM & ST PETERS,STEPNEY,2020-06-30,,1180000.0,506905.0
NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2020-06-30,,880000.0,506808.0
ONKAPARINGA,ABERFOYLE PARK,2020-06-30,,435000.0,515901.0
ONKAPARINGA,ALDINGA,2020-06-30,,405000.0,517301.0
ONKAPARINGA,ALDINGA BEACH,2020-06-30,,382250.0,517302.0
ONKAPARINGA,BLEWITT SPRINGS,2020-06-30,,,517101.0
ONKAPARINGA,CHANDLERS HILL,2020-06-30,,680000.0,515902.0
ONKAPARINGA,CHERRY GARDENS,2020-06-30,,,515701.0
ONKAPARINGA,CHRISTIE DOWNS,2020-06-30,,287500.0,516401.0
ONKAPARINGA,CHRISTIES BEACH,2020-06-30,,337000.0,516501.0
ONKAPARINGA,CLARENDON,2020-06-30,,,515702.0
ONKAPARINGA,COROMANDEL EAST,2020-06-30,,,515703.0
ONKAPARINGA,FLAGSTAFF HILL,2020-06-30,,520000.0,515903.0
ONKAPARINGA,HACKHAM,2020-06-30,,302000.0,516301.0
ONKAPARINGA,HACKHAM WEST,2020-06-30,,250500.0,516302.0
ONKAPARINGA,HAPPY VALLEY,2020-06-30,,379000.0,515904.0
ONKAPARINGA,HUNTFIELD HEIGHTS,2020-06-30,,345000.0,516304.0
ONKAPARINGA,KANGARILLA,2020-06-30,,,515705.0
ONKAPARINGA,MASLIN BEACH,2020-06-30,,390000.0,517001.0
ONKAPARINGA,MCLAREN FLAT,2020-06-30,,390000.0,517102.0
ONKAPARINGA,MCLAREN VALE,2020-06-30,,530000.0,517103.0
ONKAPARINGA,MOANA,2020-06-30,,472000.0,516901.0
ONKAPARINGA,MORPHETT VALE,2020-06-30,,322000.0,516201.0
ONKAPARINGA,NOARLUNGA CENTRE,2020-06-30,,320000.0,516802.0
ONKAPARINGA,NOARLUNGA DOWNS,2020-06-30,,330000.0,516803.0
ONKAPARINGA,O'SULLIVAN BEACH,2020-06-30,,274550.0,516601.0
ONKAPARINGA,OLD NOARLUNGA,2020-06-30,,385000.0,516801.0
ONKAPARINGA,OLD REYNELLA,2020-06-30,,370000.0,516102.0
ONKAPARINGA,ONKAPARINGA HILLS,2020-06-30,,452500.0,516303.0
ONKAPARINGA,PORT NOARLUNGA,2020-06-30,,417000.0,516701.0
ONKAPARINGA,PORT NOARLUNGA SOUTH,2020-06-30,,430000.0,516702.0
ONKAPARINGA,PORT WILLUNGA,2020-06-30,,417500.0,517303.0
ONKAPARINGA,REYNELLA,2020-06-30,,345000.0,516101.0
ONKAPARINGA,REYNELLA EAST,2020-06-30,,360000.0,516103.0
ONKAPARINGA,SEAFORD,2020-06-30,,338000.0,516902.0
ONKAPARINGA,SEAFORD HEIGHTS,2020-06-30,,485000.0,516905.0
ONKAPARINGA,SEAFORD MEADOWS,2020-06-30,,402250.0,516904.0
ONKAPARINGA,SEAFORD RISE,2020-06-30,,391125.0,516903.0
ONKAPARINGA,SELLICKS BEACH,2020-06-30,,390000.0,517401.0
ONKAPARINGA,SELLICKS HILL,2020-06-30,,,517402.0
ONKAPARINGA,TATACHILLA,2020-06-30,,,517104.0
ONKAPARINGA,THE RANGE,2020-06-30,,,517201.0
ONKAPARINGA,VALE PARK,2020-06-30,,949000.0,508105.0
ONKAPARINGA,WHITES VALLEY,2020-06-30,,,517202.0
ONKAPARINGA,WILLUNGA,2020-06-30,,630000.0,517204.0
ONKAPARINGA,WILLUNGA SOUTH,2020-06-30,,,517203.0
ONKAPARINGA,WOODCROFT,2020-06-30,,390500.0,516202.0
PLAYFORD,ANDREWS FARM,2020-06-30,,267500.0,511401.0
PLAYFORD,ANGLE VALE,2020-06-30,,430000.0,511701.0
PLAYFORD,BLAKEVIEW,2020-06-30,,355000.0,511402.0
PLAYFORD,BUCKLAND PARK,2020-06-30,,,512002.0
PLAYFORD,CRAIGMORE,2020-06-30,,292500.0,511403.0
PLAYFORD,DAVOREN PARK,2020-06-30,,188750.0,511306.0
PLAYFORD,EDINBURGH,2020-06-30,,,511101.0
PLAYFORD,EDINBURGH NORTH,2020-06-30,,,511305.0
PLAYFORD,ELIZABETH,2020-06-30,,261500.0,511201.0
PLAYFORD,ELIZABETH DOWNS,2020-06-30,,197750.0,511301.0
PLAYFORD,ELIZABETH EAST,2020-06-30,,225000.0,511202.0
PLAYFORD,ELIZABETH GROVE,2020-06-30,,250750.0,511203.0
PLAYFORD,ELIZABETH NORTH,2020-06-30,,175000.0,511303.0
PLAYFORD,ELIZABETH PARK,2020-06-30,,209000.0,511304.0
PLAYFORD,ELIZABETH SOUTH,2020-06-30,,185000.0,511204.0
PLAYFORD,ELIZABETH VALE,2020-06-30,,238000.0,511205.0
PLAYFORD,EYRE,2020-06-30,,282149.0,512104.0
PLAYFORD,GOULD CREEK,2020-06-30,,,511404.0
PLAYFORD,HILLBANK,2020-06-30,,374250.0,511206.0
PLAYFORD,MACDONALD PARK,2020-06-30,,,512101.0
PLAYFORD,MUNNO PARA,2020-06-30,,249000.0,511502.0
PLAYFORD,MUNNO PARA DOWNS,2020-06-30,,,511503.0
PLAYFORD,MUNNO PARA WEST,2020-06-30,,271000.0,511504.0
PLAYFORD,ONE TREE HILL,2020-06-30,,,511406.0
PLAYFORD,PENFIELD,2020-06-30,,,512102.0
PLAYFORD,PENFIELD GARDENS,2020-06-30,,,512103.0
PLAYFORD,SAMPSON FLAT,2020-06-30,,,511407.0
PLAYFORD,SMITHFIELD,2020-06-30,,220000.0,511408.0
PLAYFORD,SMITHFIELD PLAINS,2020-06-30,,210000.0,511409.0
PLAYFORD,ST KILDA,2020-06-30,,,511004.0
PLAYFORD,VIRGINIA,2020-06-30,,495000.0,512001.0
PLAYFORD,WATERLOO CORNER,2020-06-30,,,511005.0
PLAYFORD,YATTALUNGA,2020-06-30,,,511411.0
PORT ADELAIDE ENFIELD,ALBERTON,2020-06-30,,674500.0,501401.0
PORT ADELAIDE ENFIELD,ANGLE PARK,2020-06-30,,485000.0,501001.0
PORT ADELAIDE ENFIELD,BIRKENHEAD,2020-06-30,,450000.0,501501.0
PORT ADELAIDE ENFIELD,BLAIR ATHOL,2020-06-30,,479000.0,508401.0
PORT ADELAIDE ENFIELD,BROADVIEW,2020-06-30,,590250.0,508301.0
PORT ADELAIDE ENFIELD,CLEARVIEW,2020-06-30,,427500.0,508501.0
PORT ADELAIDE ENFIELD,CROYDON PARK,2020-06-30,,454000.0,500802.0
PORT ADELAIDE ENFIELD,DERNANCOURT,2020-06-30,,520000.0,507501.0
PORT ADELAIDE ENFIELD,DRY CREEK,2020-06-30,,,509402.0
PORT ADELAIDE ENFIELD,DUDLEY PARK,2020-06-30,,437500.0,500804.0
PORT ADELAIDE ENFIELD,ENFIELD,2020-06-30,,437500.0,508502.0
PORT ADELAIDE ENFIELD,ETHELTON,2020-06-30,,492000.0,501502.0
PORT ADELAIDE ENFIELD,EXETER,2020-06-30,,588750.0,501901.0
PORT ADELAIDE ENFIELD,FERRYDEN PARK,2020-06-30,,440000.0,501002.0
PORT ADELAIDE ENFIELD,GEPPS CROSS,2020-06-30,,,509403.0
PORT ADELAIDE ENFIELD,GILLES PLAINS,2020-06-30,,421000.0,508601.0
PORT ADELAIDE ENFIELD,GILLMAN,2020-06-30,,,501301.0
PORT ADELAIDE ENFIELD,GLANVILLE,2020-06-30,,395000.0,501503.0
PORT ADELAIDE ENFIELD,GREENACRES,2020-06-30,,452000.0,508602.0
PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,2020-06-30,,410000.0,508603.0
PORT ADELAIDE ENFIELD,HILLCREST,2020-06-30,,472500.0,508604.0
PORT ADELAIDE ENFIELD,HOLDEN HILL,2020-06-30,,422500.0,508801.0
PORT ADELAIDE ENFIELD,KILBURN,2020-06-30,,400000.0,508402.0
PORT ADELAIDE ENFIELD,KLEMZIG,2020-06-30,,575000.0,508701.0
PORT ADELAIDE ENFIELD,LARGS BAY,2020-06-30,,632500.0,501601.0
PORT ADELAIDE ENFIELD,LARGS NORTH,2020-06-30,,531250.0,501602.0
PORT ADELAIDE ENFIELD,LIGHTSVIEW,2020-06-30,,455000.0,508505.0
PORT ADELAIDE ENFIELD,MANNINGHAM,2020-06-30,,535000.0,508605.0
PORT ADELAIDE ENFIELD,MANSFIELD PARK,2020-06-30,,440250.0,501202.0
PORT ADELAIDE ENFIELD,NEW PORT,2020-06-30,,,501505.0
PORT ADELAIDE ENFIELD,NORTH HAVEN,2020-06-30,,471250.0,501801.0
PORT ADELAIDE ENFIELD,NORTHFIELD,2020-06-30,,460000.0,508503.0
PORT ADELAIDE ENFIELD,NORTHGATE,2020-06-30,,621250.0,508504.0
PORT ADELAIDE ENFIELD,OAKDEN,2020-06-30,,526000.0,508606.0
PORT ADELAIDE ENFIELD,OSBORNE,2020-06-30,,443500.0,501701.0
PORT ADELAIDE ENFIELD,OTTOWAY,2020-06-30,,376500.0,501302.0
PORT ADELAIDE ENFIELD,OUTER HARBOR,2020-06-30,,,501802.0
PORT ADELAIDE ENFIELD,PETERHEAD,2020-06-30,,450000.0,501603.0
PORT ADELAIDE ENFIELD,PORT ADELAIDE,2020-06-30,,,501504.0
PORT ADELAIDE ENFIELD,PROSPECT,2020-06-30,,710000.0,508203.0
PORT ADELAIDE ENFIELD,QUEENSTOWN,2020-06-30,,480000.0,501405.0
PORT ADELAIDE ENFIELD,REGENCY PARK,2020-06-30,,,501003.0
PORT ADELAIDE ENFIELD,SEFTON PARK,2020-06-30,,625000.0,508303.0
PORT ADELAIDE ENFIELD,SEMAPHORE,2020-06-30,,780000.0,501902.0
PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,2020-06-30,,830000.0,501904.0
PORT ADELAIDE ENFIELD,TAPEROO,2020-06-30,,391000.0,501702.0
PORT ADELAIDE ENFIELD,VALLEY VIEW,2020-06-30,,415250.0,509302.0
PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,2020-06-30,,605000.0,509802.0
PORT ADELAIDE ENFIELD,WINDSOR GARDENS,2020-06-30,,487500.0,508702.0
PORT ADELAIDE ENFIELD,WINGFIELD,2020-06-30,,280000.0,501305.0
PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2020-06-30,,445386.5,501203.0
PROSPECT,COLLINSWOOD,2020-06-30,,815000.0,508101.0
PROSPECT,FITZROY,2020-06-30,,1280000.0,508201.0
PROSPECT,MEDINDIE GARDENS,2020-06-30,,980000.0,508104.0
PROSPECT,NAILSWORTH,2020-06-30,,770000.0,508302.0
PROSPECT,THORNGATE,2020-06-30,,,508204.0
SALISBURY,BOLIVAR,2020-06-30,,,511001.0
SALISBURY,BRAHMA LODGE,2020-06-30,,278750.0,510901.0
SALISBURY,BURTON,2020-06-30,,320000.0,511002.0
SALISBURY,CAVAN,2020-06-30,,,509401.0
SALISBURY,DIREK,2020-06-30,,307495.0,511003.0
SALISBURY,GLOBE DERBY PARK,2020-06-30,,,511006.0
SALISBURY,GREEN FIELDS,2020-06-30,,425000.0,510701.0
SALISBURY,GULFVIEW HEIGHTS,2020-06-30,,467500.0,509603.0
SALISBURY,INGLE FARM,2020-06-30,,355000.0,509801.0
SALISBURY,MAWSON LAKES,2020-06-30,,485000.0,509503.0
SALISBURY,MODBURY HEIGHTS,2020-06-30,,436500.0,509202.0
SALISBURY,PARA HILLS,2020-06-30,,332000.0,509601.0
SALISBURY,PARA HILLS WEST,2020-06-30,,341250.0,509602.0
SALISBURY,PARA VISTA,2020-06-30,,369000.0,509301.0
SALISBURY,PARAFIELD GARDENS,2020-06-30,,355000.0,510702.0
SALISBURY,PARALOWIE,2020-06-30,,315000.0,510801.0
SALISBURY,POORAKA,2020-06-30,,350000.0,509501.0
SALISBURY,SALISBURY,2020-06-30,,300000.0,510802.0
SALISBURY,SALISBURY DOWNS,2020-06-30,,319000.0,510803.0
SALISBURY,SALISBURY EAST,2020-06-30,,309000.0,510902.0
SALISBURY,SALISBURY HEIGHTS,2020-06-30,,490000.0,510903.0
SALISBURY,SALISBURY NORTH,2020-06-30,,265000.0,510804.0
SALISBURY,SALISBURY PARK,2020-06-30,,324000.0,510904.0
SALISBURY,SALISBURY PLAIN,2020-06-30,,300000.0,510905.0
SALISBURY,SALISBURY SOUTH,2020-06-30,,,510602.0
TEA TREE GULLY,BANKSIA PARK,2020-06-30,,402000.0,509101.0
TEA TREE GULLY,FAIRVIEW PARK,2020-06-30,,410000.0,512601.0
TEA TREE GULLY,GOLDEN GROVE,2020-06-30,,487500.0,512501.0
TEA TREE GULLY,GREENWITH,2020-06-30,,479500.0,512502.0
TEA TREE GULLY,HIGHBURY,2020-06-30,,522500.0,508901.0
TEA TREE GULLY,HOPE VALLEY,2020-06-30,,385000.0,509001.0
TEA TREE GULLY,MODBURY,2020-06-30,,410500.0,509201.0
TEA TREE GULLY,MODBURY NORTH,2020-06-30,,400500.0,509203.0
TEA TREE GULLY,REDWOOD PARK,2020-06-30,,387000.0,509701.0
TEA TREE GULLY,RIDGEHAVEN,2020-06-30,,395000.0,509702.0
TEA TREE GULLY,ST AGNES,2020-06-30,,397500.0,509703.0
TEA TREE GULLY,SURREY DOWNS,2020-06-30,,410000.0,512602.0
TEA TREE GULLY,TEA TREE GULLY,2020-06-30,,500000.0,509102.0
TEA TREE GULLY,VISTA,2020-06-30,,480000.0,509103.0
TEA TREE GULLY,WYNN VALE,2020-06-30,,478500.0,512701.0
TEA TREE GULLY,YATALA VALE,2020-06-30,,,512603.0
UNLEY,BLACK FOREST,2020-06-30,,898000.0,503502.0
UNLEY,CLARENCE PARK,2020-06-30,,711500.0,503401.0
UNLEY,EVERARD PARK,2020-06-30,,890000.0,503503.0
UNLEY,FORESTVILLE,2020-06-30,,745000.0,503504.0
UNLEY,FULLARTON,2020-06-30,,726000.0,506303.0
UNLEY,GOODWOOD,2020-06-30,,940000.0,503402.0
UNLEY,HIGHGATE,2020-06-30,,1480000.0,506304.0
UNLEY,HYDE PARK,2020-06-30,,3300000.0,506101.0
UNLEY,KESWICK,2020-06-30,,442000.0,503505.0
UNLEY,KINGS PARK,2020-06-30,,1310000.0,503403.0
UNLEY,MALVERN,2020-06-30,,1235000.0,506102.0
UNLEY,MILLSWOOD,2020-06-30,,1075000.0,503404.0
UNLEY,MYRTLE BANK,2020-06-30,,1087750.0,506404.0
UNLEY,PARKSIDE,2020-06-30,,1290000.0,506305.0
UNLEY,UNLEY,2020-06-30,,1060000.0,506103.0
UNLEY,UNLEY PARK,2020-06-30,,1240000.0,506104.0
UNLEY,WAYVILLE,2020-06-30,,671000.0,503405.0
WALKERVILLE,GILBERTON,2020-06-30,,970000.0,508102.0
WALKERVILLE,MEDINDIE,2020-06-30,,1550000.0,508103.0
WALKERVILLE,WALKERVILLE,2020-06-30,,1231500.0,508106.0
WEST TORRENS,ADELAIDE AIRPORT,2020-06-30,,,595001.0
WEST TORRENS,ASHFORD,2020-06-30,,,503501.0
WEST TORRENS,BROOKLYN PARK,2020-06-30,,548500.0,503201.0
WEST TORRENS,CAMDEN PARK,2020-06-30,,609500.0,503801.0
WEST TORRENS,COWANDILLA,2020-06-30,,570500.0,503301.0
WEST TORRENS,FULHAM,2020-06-30,,649000.0,502401.0
WEST TORRENS,HILTON,2020-06-30,,550000.0,503302.0
WEST TORRENS,KESWICK TERMINAL,2020-06-30,,,503506.0
WEST TORRENS,KURRALTA PARK,2020-06-30,,504000.0,503702.0
WEST TORRENS,LOCKLEYS,2020-06-30,,738000.0,503202.0
WEST TORRENS,MARLESTON,2020-06-30,,542750.5,503303.0
WEST TORRENS,MILE END,2020-06-30,,644500.0,503101.0
WEST TORRENS,MILE END SOUTH,2020-06-30,,,503102.0
WEST TORRENS,NETLEY,2020-06-30,,530000.0,503703.0
WEST TORRENS,NORTH PLYMPTON,2020-06-30,,578000.0,503704.0
WEST TORRENS,NOVAR GARDENS,2020-06-30,,567000.0,504001.0
WEST TORRENS,PLYMPTON,2020-06-30,,590000.0,503802.0
WEST TORRENS,RICHMOND,2020-06-30,,577500.0,503304.0
WEST TORRENS,THEBARTON,2020-06-30,,795000.0,503103.0
WEST TORRENS,TORRENSVILLE,2020-06-30,,662000.0,503104.0
WEST TORRENS,UNDERDALE,2020-06-30,,630000.0,503203.0
WEST TORRENS,WEST RICHMOND,2020-06-30,,501000.0,503305.0
ADELAIDE,ADELAIDE,2020-03-31,,810000.0,500001.0
ADELAIDE,NORTH ADELAIDE,2020-03-31,,1370000.0,500601.0
ADELAIDE HILLS,ALDGATE,2020-03-31,,797500.0,515401.0
ADELAIDE HILLS,ASHTON,2020-03-31,,,513701.0
ADELAIDE HILLS,BASKET RANGE,2020-03-31,,,513801.0
ADELAIDE HILLS,BELAIR,2020-03-31,,775000.0,505201.0
ADELAIDE HILLS,BRADBURY,2020-03-31,,,515305.0
ADELAIDE HILLS,BRIDGEWATER,2020-03-31,,505000.0,515501.0
ADELAIDE HILLS,CAREY GULLY,2020-03-31,,970000.0,514401.0
ADELAIDE HILLS,CASTAMBUL,2020-03-31,,,507602.0
ADELAIDE HILLS,CHERRYVILLE,2020-03-31,,,513402.0
ADELAIDE HILLS,CLELAND,2020-03-31,,,515204.0
ADELAIDE HILLS,CRAFERS,2020-03-31,,795000.0,515201.0
ADELAIDE HILLS,CRAFERS WEST,2020-03-31,,935000.0,515202.0
ADELAIDE HILLS,DORSET VALE,2020-03-31,,,515704.0
ADELAIDE HILLS,GREENHILL,2020-03-31,,699000.0,514001.0
ADELAIDE HILLS,HEATHFIELD,2020-03-31,,580000.0,515301.0
ADELAIDE HILLS,HORSNELL GULLY,2020-03-31,,,514102.0
ADELAIDE HILLS,HUMBUG SCRUB,2020-03-31,,,511405.0
ADELAIDE HILLS,IRONBANK,2020-03-31,,,515302.0
ADELAIDE HILLS,LONGWOOD,2020-03-31,,,515303.0
ADELAIDE HILLS,MARBLE HILL,2020-03-31,,,513702.0
ADELAIDE HILLS,MONTACUTE,2020-03-31,,,513401.0
ADELAIDE HILLS,MOUNT GEORGE,2020-03-31,,,515502.0
ADELAIDE HILLS,MYLOR,2020-03-31,,435000.0,515304.0
ADELAIDE HILLS,NORTON SUMMIT,2020-03-31,,,513601.0
ADELAIDE HILLS,PICCADILLY,2020-03-31,,,515101.0
ADELAIDE HILLS,ROSTREVOR,2020-03-31,,628250.0,507302.0
ADELAIDE HILLS,SCOTT CREEK,2020-03-31,,675000.0,515306.0
ADELAIDE HILLS,STIRLING,2020-03-31,,737500.0,515203.0
ADELAIDE HILLS,STONYFELL,2020-03-31,,920000.0,506605.0
ADELAIDE HILLS,SUMMERTOWN,2020-03-31,,1283000.0,514101.0
ADELAIDE HILLS,TERINGIE,2020-03-31,,695000.0,507205.0
ADELAIDE HILLS,UPPER STURT,2020-03-31,,515000.0,515601.0
